,username,retweets,likes,text,hashtags,time
995,CDCgov,63,136,"🧪 COVID-19 Science Update:

Read the latest #COVID19 research on reinfection rates, post-COVID symptoms and conditions, and more.

👓 Read the full update: https://t.co/P6rnbjy7gN.",['COVID19'],2021-05-12 18:09:02
996,CDCgov,18,74,Are you performing COVID-19 testing? Opt in to get the latest updates from the CDC Laboratory Outreach Communication System (LOCS): https://t.co/211wDA3hqm. https://t.co/2vIzJkCZ8S,[],2021-05-12 17:30:08
997,CDCgov,55,107,"Sharing quick, accurate answers to common concerns about #COVID19 vaccines can help someone be more confident about getting vaccinated. More conversation tips: 
https://t.co/tGGql5cDOC. https://t.co/D6kTinSrX9",['COVID19'],2021-05-12 17:00:28
998,CDCgov,70,143,This is Hurricane Preparedness Week. Protect yourself and others from #COVID19 if you need to stay in a public shelter or with family and friends this #hurricane season. Get a COVID-19 vaccine as soon as you can. Learn more: https://t.co/UovXYKhRYZ. #PrepYourHealth #HurricanePrep https://t.co/HVyOaYSD91,"['COVID19', 'hurricane', 'PrepYourHealth', 'HurricanePrep']",2021-05-12 16:01:09
1001,CDCgov,61,131,"The Advisory Committee on Immunization Practices (ACIP) plays a role in vaccine safety monitoring, including #COVID19 vaccines. ACIP’s 15 members review many aspects of vaccines, like safety &amp; effectiveness. Learn more about ACIP: https://t.co/bHCGKohsRS. https://t.co/aPKxXa8JZo",['COVID19'],2021-05-12 15:01:08
1002,CDCgov,218,442,CDC’s COVID Data Tracker now displays vaccination progress in the U.S. by race and ethnicity. See the percentage of people in each racial/ethnic group who have received at least one dose of a #COVID19 vaccine and how many are fully vaccinated. More: https://t.co/4eb60wtvcX. https://t.co/CnFwdMxBlm,['COVID19'],2021-05-11 21:00:21
1003,CDCgov,120,168,"New: Easy-to-read versions of CDC guidance about #COVID19 vaccines are available. Learn about how vaccines are safe and can help protect you from COVID-19.

See materials (supported by @CDCFound): https://t.co/uFcdUCjHFA. https://t.co/qDN1sBnH7F",['COVID19'],2021-05-11 20:02:03
1005,CDCgov,30,86,#HCP: CDC supported a special issue of Academic Pediatrics. Learn about evidence-based practices that can help you raise childhood immunization rates: https://t.co/nSDuWxOzsp. #VaccinesWork https://t.co/nbTAKmitqR,"['HCP', 'VaccinesWork']",2021-05-11 18:22:05
1006,CDCgov,79,150,"By mid-April 2021, nearly 80% of people 65 years &amp; older received at least one dose of #COVID19 vaccine. Counties w/ lower vaccine initiation rates had higher numbers of older people w/o a computer, living in poverty, w/out internet &amp; living alone. More: https://t.co/ASIr7k4mWT. https://t.co/47OckopNmv",['COVID19'],2021-05-11 17:10:04
1007,CDCgov,97,219,"The Advisory Committee on Immunization Practices is meeting on May 12, 2021 to discuss a recommendation for the use of this vaccine for the prevention of #COVID19 in persons aged 12 years and older. Learn more: https://t.co/kMcBjPKl2P https://t.co/8slXSQ7mAR",['COVID19'],2021-05-11 15:46:14
1010,CDCgov,339,779,"#COVID19 vaccines are safe and effective.

As of May 10, more than 152 million people in the United States had received at least one dose of COVID-19 vaccine. Of those, more than 115 million are fully vaccinated. 

More: https://t.co/zYLe3H12re https://t.co/uj5eTVuHUC",['COVID19'],2021-05-10 21:00:11
1014,CDCgov,129,253,"If you live with someone who is or was recently pregnant, help protect them by making sure you also take steps to prevent getting and possibly spreading #COVID19. Wear a mask. Stay 6 feet away from others and avoid crowds. Wash your hands frequently: https://t.co/ONijYAs38H. https://t.co/yMKaTw6txF",['COVID19'],2021-05-10 17:31:02
1015,CDCgov,70,124,"CDC and experts around the world are working to learn more about post-COVID conditions, who gets them, and why. The best way to prevent long-term complications is to prevent #COVID19. Get vaccinated, wear a mask, stay 6 feet apart, and avoid crowds. https://t.co/YhhcsdNb11.",['COVID19'],2021-05-10 16:16:55
1018,CDCgov,101,150,This National Women’s Health Week serves a as reminder to check in with your doctor to be sure you’re up to date on all your routinely recommended #vaccines. Learn how vaccines can help you and your family stay healthy: https://t.co/QJXfZvlhUw  #vaccineswork #findyourhealth https://t.co/EnCeOzYvmx,"['vaccines', 'vaccineswork', 'findyourhealth']",2021-05-10 15:15:09
1019,CDCgov,145,368,Celebrate the mother-to-be in your life by taking steps to protect them from #COVID19. Wear a mask. Stay 6 feet away from others and avoid crowds. Wash your hands frequently. Learn more: https://t.co/ONijYAs38H. https://t.co/SxOlNRNeyG,['COVID19'],2021-05-09 18:12:02
1021,CDCgov,73,167,"The Puerto Rican community faces unique &amp; terrible challenges that have worsened with COVID-19. For help with addressing questions about COVID-19 in your community and with encouraging people to get vaccinated, get the Puerto Rico Toolkit at https://t.co/R7b3W4rNlD. #WeCanDoThis https://t.co/YF2MPiV72e",['WeCanDoThis'],2021-05-08 19:56:02
1027,CDCgov,94,184,"Following a rapid rise in #COVID19 vaccination rates, we are now seeing U.S. vaccination progress slow. Everyone 16+ is currently eligible for a COVID-19 vaccine and can benefit from its protection. Get vaccinated as soon as you can. Learn more: https://t.co/F4bAyObDp1. https://t.co/TaBdepDR6H",['COVID19'],2021-05-07 19:46:12
1028,CDCgov,141,296,"If you are not fully vaccinated for #COVID19, celebrate with people who live with you, have a virtual meal with family, or host an outdoor event with everyone at least 6 feet apart &amp; wearing masks. More: https://t.co/PamSx6NqyB. https://t.co/SzdBbAXpye",['COVID19'],2021-05-07 18:09:40
1029,CDCgov,137,223,We know Mother’s Day is a special time &amp; it can be hard to celebrate during #COVID19. Fully vaccinated people can gather inside w/ other fully vaccinated people or visit 1 household of unvaccinated people not at risk for severe illness w/out a mask. More: https://t.co/FC2Js5OWvV. https://t.co/eimB5VkotN,['COVID19'],2021-05-07 18:09:39
1031,CDCgov,50,103,Join @CDCDirector Dr. Rochelle Walensky &amp; Jennifer Garner today for a talk about #COVID19 vaccines and why they are important tools to help us get back to normal routines. Watch today at 5pm ET on CDC’s Instagram for #WeCanDoThis Live! https://t.co/9Ldmthgg1w. https://t.co/sSgS6G1cBM,"['COVID19', 'WeCanDoThis']",2021-05-07 16:48:10
1033,CDCgov,88,212,"Join @CDCDirector Dr. Rochelle Walensky &amp; Jennifer Garner this Friday for a talk about #COVID19 vaccines and why they are important tools to help us get back to normal routines. Watch Friday, 5/7 at 5pm ET on the CDC Instagram page for #WeCanDoThis Live! https://t.co/Lvr2BZkEKy https://t.co/PISmWuoDyx","['COVID19', 'WeCanDoThis']",2021-05-06 22:18:30
1038,CDCgov,36,99,"Help ensure your community knows about lifesaving COVID-19 preventive measures, including the vaccines. For help with these important conversations, get the American Indian/Alaska Native Tribal Leaders Toolkit at https://t.co/R7b3W4rNlD. #WeCanDoThis https://t.co/RIFuvCrZDm",['WeCanDoThis'],2021-05-06 20:30:12
1039,CDCgov,88,164,Some people with disabilities might be at higher risk for getting very sick from #COVID19. Get a COVID-19 #vaccine as soon as you can. Check with your health department to learn about options in your state. Learn more: https://t.co/zmnSoe6YdW. https://t.co/mGOxVKW1Bd,"['COVID19', 'vaccine']",2021-05-06 19:55:00
1045,CDCgov,250,621,"Nurses: For all the long nights and hard days, we thank you for protecting your patients and saving lives with #vaccination. #NationalNursesDay

For vaccine resources, visit: https://t.co/e3dMkPhYaa. https://t.co/b7SqzxVJMq","['vaccination', 'NationalNursesDay']",2021-05-06 15:04:47
1048,CDCgov,41,102,"🧪 COVID-19 Science Update:

Read the latest research on the impact of #COVID19 on farmworkers, the risk of post-traumatic stress disorder (PTSD) in emergency department personnel during the pandemic, and more.

👓 Read the full update: https://t.co/fPDB3LgvgW.",['COVID19'],2021-05-05 20:24:00
1051,CDCgov,254,442,"A #COVID19 vaccine will help protect you from getting COVID-19. Side effects after your second shot may be more intense than those you experienced after your first shot, but they should go away in a few days. More: https://t.co/Sygs9UZVVy. https://t.co/ze3MnnNRU9",['COVID19'],2021-05-05 18:32:00
1055,CDCgov,74,143,"New @CDCMMWR details the B.1.526 variant (first identified in NYC) of the virus that causes #COVID19. Early evidence suggests this variant is not more transmissible, severe, or likely to cause infection in vaccinated people. More: https://t.co/wZvNiLuHLx. @NYCHealthy https://t.co/tUK5vlhcty",['COVID19'],2021-05-05 16:00:36
1057,CDCgov,88,169,"With high levels of #COVID19 vaccination &amp; moderate use of preventive measures like wearing masks &amp; maintaining 6ft of distance, hospitalizations &amp; deaths will likely remain low nationally in the U.S., data from a new @CDCMMWR show. More: https://t.co/A0BnlphwUG. https://t.co/LMn1eyxMHc",['COVID19'],2021-05-05 15:10:04
1060,CDCgov,89,187,"Stay on top of global #COVID19 vaccination progress using CDC’s COVID Data Tracker. The new Global Vaccinations tab allows you to monitor vaccinations by country, including the number of doses administered and the brand(s) of vaccine. More: https://t.co/mOHHidneO1. https://t.co/YCds5JEExc",['COVID19'],2021-05-04 19:55:03
1062,CDCgov,180,387,"Almost everyone in the U.S. now lives within 5 miles of a #COVID19 vaccination site. 

Now that it's easier than ever to get a COVID-19 vaccine, 💪 #SleeveUp so we can start to do some things that we stopped doing because of the pandemic. Find a provider: https://t.co/6RIBRCJpZu. https://t.co/uHnJ8tWWMM","['COVID19', 'SleeveUp']",2021-05-04 18:41:01
1063,CDCgov,30,76,"#HCPs: In this #HowIRecommend video, pediatrician Dr. Tolu Adebanjo explains how to improve childhood vaccine recommendations through using a presumptive approach, sharing personal stories, and attentively listening to parents: https://t.co/P1LicbmdZq","['HCPs', 'HowIRecommend']",2021-05-04 18:28:00
1064,CDCgov,43,115,"CDC’s Peggy Honein was on the front line with state health departments to slow the spread of #COVID19 &amp; made sure they knew about new discoveries from their data. Even with COVID-19 vaccines widely available, she says we can’t let our guard down. More: https://t.co/w4w4w4bZYT. https://t.co/HdW7ahGSO4",['COVID19'],2021-05-04 17:46:02
1065,CDCgov,128,240,"When talking with friends and family about #COVID19 vaccines, it can be helpful to ask open-ended questions to explore concerns. For example, ask, “What are your thoughts about the vaccine?” More conversation tips: https://t.co/tGGql5cDOC. https://t.co/SuVMIdoxCe",['COVID19'],2021-05-04 15:45:06
1069,CDCgov,284,625,"#COVID19 vaccines can help us get back to doing the things we love.

As of May 3, more than 147 million people in the United States had received at least one dose of COVID-19 vaccine. Of those, more than 105 million are fully vaccinated. 

More: https://t.co/zYLe3H12re https://t.co/jc3TEpNnic",['COVID19'],2021-05-03 21:10:02
1073,CDCgov,66,120,"#HCPs: Are your patients asking about the Johnson &amp; Johnson #COVID19 vaccine?

New tools are available to help you answer your patients’ questions. Your strong recommendation can help patients make an informed decision about getting vaccinated.

More: https://t.co/pB3ONoRJZ1.","['HCPs', 'COVID19']",2021-05-03 18:05:00
1078,CDCgov,124,251,"The COVID-19 vaccines are here! For help spreading the word about the safe and effective vaccines with older adults, get the Older Adults Toolkit at https://t.co/R7b3W4rNlD. #WeCanDoThis https://t.co/Tw0Dq2hKFQ",['WeCanDoThis'],2021-05-02 18:17:01
1080,CDCgov,67,151,"May is Hepatitis Awareness Month! A month to raise awareness, learn the ABC’s of viral #hepatitis and talk with your healthcare provider about hepatitis testing and #vaccination. Learn more: https://t.co/Jz524sqdOQ. https://t.co/IAEA2Z8x5R","['hepatitis', 'vaccination']",2021-05-01 20:19:01
1081,CDCgov,58,210,"To encourage the nurses you know to get vaccinated against COVID-19, get the Nurses Toolkit at https://t.co/R7b3W4rNlD for resources to help you have these important conversations. #WeCanDoThis https://t.co/wEuIWCUz9X",['WeCanDoThis'],2021-05-01 18:08:02
1085,CDCgov,64,147,"CDC monitors #COVID19 cases, deaths, variants, &amp; vaccinations worldwide. If you’re traveling, make sure you understand the situation with COVID-19 where you’re going so you can travel as safely as possible. Learn more: https://t.co/F4bAyObDp1. https://t.co/smaoZ7rZoz",['COVID19'],2021-04-30 19:17:02
1086,CDCgov,108,229,"#COVID19 vaccines are an important tool to stop this pandemic. Millions of people in the U.S. have been safely vaccinated and are starting to return to activities they missed. 

What are you looking forward to doing once you’re fully vaccinated? 

More: https://t.co/FJMon7WlFO. https://t.co/voh5UiScew",['COVID19'],2021-04-30 18:10:05
1090,CDCgov,24,67,"Findings in the new CDC MMWR show that #COVID19 vaccine safety monitoring systems are working as intended to detect adverse events, including those that do not generally meet criteria for being “serious.” Learn more: https://t.co/QcfPCviXPH.",['COVID19'],2021-04-30 15:10:24
1091,CDCgov,79,166,Fainting &amp; other anxiety-related events can occur after administration of any vaccine. A new @CDCMMWR shows that fainting was more common after Johnson &amp; Johnson’s Janssen #COVID19 Vaccine than after flu vaccination. Learn more: https://t.co/QcfPCviXPH. https://t.co/y7ru4nSOCi,['COVID19'],2021-04-30 15:10:23
1097,CDCgov,29,86,"New @CDCMMWR finds Alaska #COVID19 prevention measures for the seafood processing industry, where workers often live together while also working in crowded plants, might have reduced the spread. More measures could further reduce COVID-19 cases. More: https://t.co/F8fxGc9UBh. https://t.co/BF5gseN3Jd",['COVID19'],2021-04-29 20:00:13
1099,CDCgov,56,86,"New @CDCMMWR finds risk of #COVID19 was higher among farmworkers who worked mostly indoors in large groups than among those working alone, in smaller groups, or partially outdoors. Physical distancing, testing, &amp; vaccination can help slow COVID-19 spread. https://t.co/PzGgQ82L5F https://t.co/z74X0DU4i6",['COVID19'],2021-04-29 18:00:22
1100,CDCgov,106,171,"New @CDCMMWR describes first linked U.S. clusters of people infected with the B.1.351 variant of virus that causes #COVID19 with no known link to travel. Prevention strategies like masks, physical distancing, &amp; vaccination are critical to slow the spread. https://t.co/83tDeBej5B https://t.co/zC5efEGMLn",['COVID19'],2021-04-29 17:10:03
1103,CDCgov,178,293,"Join millions of others in the U.S. and 💪 #SleeveUp for your #COVID19 vaccine, so we can all get back to seeing our loved ones and doing the things we love! 

Everyone in the U.S. age 16 and older is now eligible to receive a COVID-19 vaccine.

More: https://t.co/FJMon7WlFO. https://t.co/nGph58jChA","['SleeveUp', 'COVID19']",2021-04-29 15:15:06
1104,CDCgov,361,0,RT @WHNSC: The United States is delivering emergency COVID-19 supplies worth more than $100 million in the coming days to support our partn…,[],2021-04-29 14:40:46
1105,CDCgov,479,1330,"#COVID19 rates are falling. The current 7-day average of new daily cases is 53,934, a 16% decrease from the previous week. If you’re not fully vaccinated, practice healthy habits to slow the spread.

Get vaccinated.
Wear a mask. 
Stay 6 feet apart.

More: https://t.co/gp6X4zTnBT. https://t.co/NkS5LQCtxq",['COVID19'],2021-04-28 20:50:09
1106,CDCgov,282,673,"A CDC study found mRNA #COVID19 vaccines help keep you from getting COVID-19 under real-world conditions. Health care and essential workers who were fully vaccinated with an mRNA vaccine were 90% less likely to get COVID-19.
Learn more: https://t.co/ikY41QTKP5. https://t.co/iehp80mBE1",['COVID19'],2021-04-28 19:28:03
1108,CDCgov,168,365,"Did you know that, by the age of 2, routine vaccines help protect your child against 14 serious diseases? Check with your doctor to ensure your child is up to date on vaccinations. #ivax2protect #NIIW
https://t.co/e2Hce30pQg https://t.co/vvLtr81SSn","['ivax2protect', 'NIIW']",2021-04-28 18:17:05
1110,CDCgov,423,831,"New @CDCMMWR has good news: mRNA COVID-19 vaccines (Pfizer-BioNTech, Moderna) reduced the risk of #COVID19-related hospitalization by 94% among fully vaccinated people 65+. CDC recommends getting a COVID-19 vaccine to prevent severe COVID-19 illness: https://t.co/W4SFuV6wQp. https://t.co/Jf4ph2rl4s",['COVID19'],2021-04-28 15:13:53
1111,CDCgov,137,237,"#HCPs: Are your patients asking about the Johnson &amp; Johnson #COVID19 vaccine?

New tools are available to help you answer your patients’ questions. Your strong recommendation can help patients make an informed decision about getting vaccinated.

More: https://t.co/pB3ONoRJZ1. https://t.co/RMtrenzQhE","['HCPs', 'COVID19']",2021-04-27 21:48:25
1114,CDCgov,219,394,"#COVID19 vaccines play a key role in ending the pandemic and helping us get back to normalcy. 

Millions of people in the U.S. who are fully vaccinated can safely enjoy time together indoors without wearing masks. Learn more: https://t.co/FJMon7WlFO. https://t.co/okW9MuFUhP",['COVID19'],2021-04-27 19:35:02
1118,CDCgov,1727,2999,"If you are fully vaccinated against #COVID19, you can start doing many things that you had stopped doing because of the pandemic. If you haven’t been vaccinated yet, get a vaccine as soon as you can. See full details: https://t.co/s5kXwg65fB https://t.co/fvhehUiiCi",['COVID19'],2021-04-27 18:23:45
1119,CDCgov,99,209,A new @CDCMMWR reaffirms the Advisory Committee on Immunization Practices (ACIP) recommended use of the Johnson &amp; Johnson #COVID19 Vaccine. ACIP determined that the vaccine’s known and potential benefits outweigh its known and potential risks. More:  https://t.co/JNOVWW1T4b. https://t.co/SpLpQXTh78,['COVID19'],2021-04-27 17:15:05
1120,CDCgov,191,305,"If you have recently traveled, attended a large social gathering, or been in a crowded indoor setting, consider getting tested for #COVID19. 

Learn more about testing: https://t.co/Bhk0Y8ctB8. https://t.co/6J4ig1yh1i",['COVID19'],2021-04-27 16:15:09
1123,CDCgov,232,497,"#COVID19 vaccines are now more widely accessible.

As of April 26, more than 140 million people in the United States had received at least one dose of COVID-19 vaccine. Of those, more than 95 million are fully vaccinated. 

More: https://t.co/zYLe3H12re. https://t.co/aM4RxhKlLz",['COVID19'],2021-04-26 20:41:05
1125,CDCgov,204,470,"Turning 16 means you can get your license AND your #COVID19 vaccination. Everyone 16 years and older is now eligible to get a COVID19 vaccine.

More: https://t.co/yJFqxDIlhb. https://t.co/m76VEbBfSV",['COVID19'],2021-04-26 19:10:02
1128,CDCgov,55,0,"RT @CDCGlobal: The #polio program delivers more than just the polio vaccine. Polio health workers also respond to #malaria, #Ebola, #measle…","['polio', 'malaria', 'Ebola']",2021-04-26 17:19:27
1130,CDCgov,123,186,"DYK? If you have symptoms or have been exposed to someone with #COVID19, you can get tested for free. 

To find a free testing site, visit your health department website or the HHS Community-Based Testing Sites webpage: https://t.co/8Yx3XcHCLM. https://t.co/IYeA7LgmzE",['COVID19'],2021-04-26 16:12:05
1131,CDCgov,26,56,"Join today’s CDC #COVID19 Partner Update Call at 3:00 pm EDT, “Keeping up With Critical Diabetes Care and Prevention During COVID-19.” 

Retweet and Register: https://t.co/DgcvyJs75q.  

#Diabetes #COVID19 https://t.co/7SpOYfEfk9","['COVID19', 'Diabetes', 'COVID19']",2021-04-26 15:45:10
1132,CDCgov,125,238,"This National Infant Immunization Week, it’s more important than ever to help protect children from vaccine-preventable diseases. Talk to your child’s doctor to make sure they are on track with routinely recommended vaccinations. #ivax2protect #NIIW https://t.co/N4EvHmcubn. https://t.co/0YY7DwwJFc","['ivax2protect', 'NIIW']",2021-04-26 15:15:06
1135,CDCgov,96,268,"Doctoral-level healthcare professionals, scientists, and nurses: Put your knowledge to work as a CDC #DiseaseDetective for a lifechanging experience in #PublicHealth! Apply now to the Epidemic Intelligence Service: https://t.co/keaIG3Vbz9. https://t.co/GcAMh8Pqii","['DiseaseDetective', 'PublicHealth']",2021-04-25 14:48:04
1136,CDCgov,524,940,Do your part. #WearAMask 😷 &amp; #SlowTheSpread of #COVID19. Make sure your mask fits snugly against the sides of your face w/ no gaps along the sides or top of the mask. More: https://t.co/rjQXPVBQHe. https://t.co/25B5VlFhE2,"['WearAMask', 'SlowTheSpread', 'COVID19']",2021-04-24 21:47:00
1138,CDCgov,125,289,"Meningitis is a diagnosis no parent ever wants to hear. Thankfully, vaccines can prevent infections from some types of germs that cause meningitis. Learn more about meningitis this World Meningitis Day on April 24: https://t.co/MZaumel4ON. #DefeatMeningitis https://t.co/sQHQcGGMMq",['DefeatMeningitis'],2021-04-24 17:51:04
1139,CDCgov,404,607,CDC and @US_FDA lift recommended pause on Johnson &amp; Johnson (Janssen) #COVID19 vaccine use following thorough safety review. See full statement: https://t.co/yTTGfGsgSH https://t.co/1kYETjWUgJ,['COVID19'],2021-04-23 23:11:54
1141,CDCgov,228,487,"As of April 22, 2021, more than one-third of people in the U.S. 18+ are fully vaccinated. Now, all people 16+ are eligible for a #COVID19 vaccine. Getting a vaccine will help protect you, help protect others, and help end the pandemic. Read more: https://t.co/F4bAyObDp1. https://t.co/xIcdFBok3i",['COVID19'],2021-04-23 20:29:02
1142,CDCgov,135,326,"As more people get #COVID19 vaccinations, recent COVID-NET data show adults over 65 years now make up less than a third of all COVID-19-associated hospitalizations - down from more than half at the beginning of the year. Get vaccinated when you can. More: https://t.co/dTvhftTxuV https://t.co/3y1t2YXI8m",['COVID19'],2021-04-23 19:30:06
1143,CDCgov,133,286,"#WeCanDoThis! By getting vaccinated against #COVID19 as soon as we can, we bring our nation one step closer to stopping the COVID-19 pandemic. Let’s #SleeveUp and do our part. Find a COVID-19 vaccine provider near you: https://t.co/6RIBRCJpZu. https://t.co/lR7YJWKpZi","['WeCanDoThis', 'COVID19', 'SleeveUp']",2021-04-23 18:40:59
1144,CDCgov,255,443,"CDC has classified SARS-CoV-2 variant B.1.526.1 as a variant of interest. Some treatments for #COVID19 have shown to be less effective for this variant, but current vaccines are still anticipated to reduce the risk of severe illness.

Learn more: https://t.co/yl5AuKBhdt. https://t.co/zMVdI5EIxy",['COVID19'],2021-04-23 17:00:23
1146,CDCgov,144,183,"In a new @CDCMMWR, possible COVID-19-related symptom visits were common 1-6 months after diagnosis among adults with #COVID19 who didn’t require a hospital stay. Patients &amp; clinicians should be aware of the potential for post-COVID conditions. More: https://t.co/Z1jBzuGrFg. https://t.co/YM5pEPamJG",['COVID19'],2021-04-23 15:10:04
1151,CDCgov,50,85,"The Advisory Committee on Immunization Practices (ACIP) plays a role in vaccine safety monitoring, including #COVID19 vaccines. ACIP’s 15 members review many aspects of vaccines, like safety &amp; effectiveness. Learn more about ACIP: https://t.co/bHCGKohsRS. https://t.co/jS4fiGuwBW",['COVID19'],2021-04-22 20:48:06
1153,CDCgov,71,135,"If you have symptoms of COVID-19 or if you could have been exposed to someone with #COVID19, consider getting tested. 

For testing locations near you, visit your health department website or the HHS Community-Based Testing webpage: https://t.co/8Yx3XcHCLM. https://t.co/G3iM19WWor",['COVID19'],2021-04-22 19:11:02
1154,CDCgov,26,67,A new @CDCMMWR finds nearly 400 #COVID19 cases occurred among incarcerated people at Idaho correctional facilities with work-release programs. Correctional facilities with work release programs should consider steps to reduce COVID-19 spread. More: https://t.co/glFkrxAS5M. https://t.co/1fitN0u5BN,['COVID19'],2021-04-22 18:17:04
1155,CDCgov,55,210,"Alaska’s testing and quarantine requirements for air travelers, started in June 2020, may have limited #COVID19 brought into the state and contributed to the state’s low case numbers last summer. Learn more: https://t.co/Sl5vW94N6E. https://t.co/8JfeC2e6QX",['COVID19'],2021-04-22 17:10:05
1157,CDCgov,426,671,"Nearly 60% of U.S. states and territories are reporting high rates of #COVID19. Help slow the spread in your community:
😷 Wear a mask. 
↔️ Stay 6 feet apart.
✅ Get vaccinated when it’s available to you.
🚫 Avoid crowds.
More: https://t.co/gp6X4zTnBT. https://t.co/9CqJ1R1Xig",['COVID19'],2021-04-21 20:51:02
1159,CDCgov,61,120,"🧪 COVID-19 Science Update:

Read the latest #COVID19 research on school reopening strategies, spread of virus during church singing, and more.

👓 Read the full update: https://t.co/IF79gP3sVh. https://t.co/fphRulRls0",['COVID19'],2021-04-21 19:26:04
1161,CDCgov,825,1544,"If you are fully vaccinated against #COVID19, you can start doing some things again, like gathering indoors with other fully vaccinated people without wearing masks. Learn more: https://t.co/FJMon7WlFO. https://t.co/DslBMmrTno",['COVID19'],2021-04-21 18:09:03
1162,CDCgov,42,86,Did your preteen or teen miss getting their routine meningococcal vaccination? Now is the time to catch them up! Doctors can safely see your child during the COVID-19 pandemic. Talk with your child’s doctor about what’s best for your specific situation. https://t.co/UDfIIuBXHb https://t.co/8fjG3yvebZ,[],2021-04-21 17:07:05
1164,CDCgov,68,181,"A new @CDCMMWR found #COVID19 vaccination was effective in Chicago skilled nursing facilities. Among vaccinated residents and staff who got COVID-19 after 2 doses of COVID-19 vaccine, most had no symptoms or mild illness. https://t.co/9ALO3mPykl. https://t.co/6JnYoxOUZG",['COVID19'],2021-04-21 15:11:02
1165,CDCgov,109,276,#DYK? CDC’s COVID Data Tracker includes demographic information about people who have received a #COVID19 vaccine. See how many people by age group have been fully vaccinated. Learn more: https://t.co/ZIUYQvbbw7. https://t.co/10H9uFPxoA,"['DYK', 'COVID19']",2021-04-20 20:37:02
1166,CDCgov,142,242,"DYK? If you have symptoms or have been exposed to someone with #COVID19, you can get tested for free nationwide.

To find a free testing site, visit your health department website or the HHS Community-Based Testing Sites webpage: https://t.co/sVVD3eFQKN. https://t.co/H1TJC3KWqi",['COVID19'],2021-04-20 19:55:03
1167,CDCgov,70,141,"Health Departments: You play an important role in teaching your community about #COVID19 vaccines.  
 
CDC's new toolkit has tools to help you educate community members about COVID-19 vaccines and address their questions and concerns.  
 
See it here: https://t.co/Uqx5kFiSHK. https://t.co/7qto0vcUHC",['COVID19'],2021-04-20 18:44:01
1168,CDCgov,40,125,"If you are fully vaccinated against #COVID19, you can observe #Ramadan safely with other fully vaccinated people without wearing masks. Learn more about CDC’s recommendations for people fully vaccinated against COVID-19: https://t.co/FJMon7WlFO. https://t.co/RbEmsSkSo3","['COVID19', 'Ramadan']",2021-04-20 18:27:08
1169,CDCgov,87,184,CDC’s Commander Erin Sauber-Schatz shares how student athletes &amp; everyone else can slow the spread of #COVID19: #WearAMask. Stay at least 6 ft apart. Avoid crowds &amp; poorly ventilated spaces. Wash hands often. Get a vaccine when it's available to you. More: https://t.co/qKkt9oEm7M https://t.co/fLZDZ7XEni,"['COVID19', 'WearAMask']",2021-04-20 17:49:00
1170,CDCgov,47,147,Traveling to a national park for National Park Week? Check Travel Planner for COVID-19-related guidance for your destination and along your route: https://t.co/tPFIxNBBDZ. https://t.co/yRfGMFHAuK,[],2021-04-20 16:59:02
1171,CDCgov,90,160,"As of April 13, there have been no reports to VAERS of people having blood clots with low platelets after Pfizer-BioNTech or Moderna COVID-19 vaccination. You can still be vaccinated with these vaccines. Learn about how CDC is ensuring vaccine safety: https://t.co/wQiHut5R32. https://t.co/cXT700JRiS",[],2021-04-20 15:10:05
1175,CDCgov,350,874,"#COVID19 vaccines are a safe way to build protection.

As of April 19, more than 132.3 million people in the United States had received at least one dose of COVID-19 vaccine. Of those, more than 85.3 million are fully vaccinated. 

More: https://t.co/zYLe3HiDiM. https://t.co/YUyFDU6Prl",['COVID19'],2021-04-19 21:00:15
1178,CDCgov,147,268,"CDC has new recommendations for participants at adult day care &amp; their caregivers. Protect yourself &amp; others from #COVID19. Wear a mask, stay at least 6 feet apart, wash your hands often, &amp; get a #COVID19 vaccine when it’s available to you. More: https://t.co/7LDJJe6mPr. https://t.co/rM0WpvXWy9","['COVID19', 'COVID19']",2021-04-19 18:13:03
1179,CDCgov,191,395,"While Johnson &amp; Johnson’s #COVID19 Vaccine remains paused, you can still get the Pfizer-BioNTech or Moderna vaccine.

If you were scheduled to get the J&amp;J vaccine, work with your vaccination provider to reschedule to get a different vaccine.

More: https://t.co/SVTRkAZ7gj. https://t.co/kKbZzsbFa7",['COVID19'],2021-04-19 17:14:05
1181,CDCgov,520,0,"RT @CDCDirector: As of today, all people age 16 and up are eligible for a #COVID19 vaccine. We have real-world data that the COVID-19 vacci…",['COVID19'],2021-04-19 15:20:46
1183,CDCgov,308,0,"RT @CDCDirector: Getting the #COVID19 vaccine is so much more than a vaccination- it’s a step towards protecting yourself, your loved ones,…",['COVID19'],2021-04-19 15:20:40
1187,CDCgov,142,347,CDC’s Commander Erin Sauber-Schatz shares how watching people take steps to prevent #COVID19 inspires her. Do your part: #WearAMask. Stay at least 6 ft apart. Avoid crowds &amp; poorly ventilated spaces. Get a vaccine when it's available to you. More: https://t.co/qKkt9oVWZk. https://t.co/FoFQJOaDht,"['COVID19', 'WearAMask']",2021-04-17 20:19:00
1188,CDCgov,150,301,"Talk with your children and co-parent about the importance of healthy behaviors, like wearing a mask and staying 6 feet from others. Share how practicing these habits consistently will help protect everyone from #COVID19. Learn more: https://t.co/DmfPOB7nbu. https://t.co/A9FfLaQEDJ",['COVID19'],2021-04-17 17:48:03
